decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,lz4,1.93,0.05,0.20,0,8,1493908721
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,quantiser->h264,0.69,0.21,0.20,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,raster_reorder(tile_size=16)->bitswap1->lz4,0.75,0.41,0.21,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,frame_shuffle->bitswap1->lz4,0.77,0.26,0.22,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,zcurve_reorder(tile_size=16)->bitswap1->lz4,0.89,0.49,0.22,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,bitswap1->lz4,1.50,0.26,0.20,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,raster_reorder(tile_size=16)->bitswap1->lz4,1.46,0.42,0.23,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,zcurve_reorder(tile_size=16)->bitswap1->lz4,1.70,0.64,0.21,0,8,1493908724
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,quantiser->hevc,0.92,0.47,0.19,0,8,1493908725
decode,Myers_HisGFP+BTub-GFP_12Oct2013_spec2_try1-1,rmestbkrd->bitswap1->lz4,0.69,0.27,0.19,0,8,1493908730
encode,Myers_synthetic_blobs_noise,lz4,1.20,0.55,0.58,0,8,1493908649
encode,Myers_synthetic_blobs_noise,quantiser->h264,1.46,1.47,0.74,0,8,1493908650
encode,Myers_synthetic_blobs_noise,zcurve_reorder(tile_size=16)->bitswap1->lz4,1.38,2.97,0.69,0,8,1493908649
encode,Myers_synthetic_blobs_noise,bitswap1->lz4,1.06,0.79,0.65,0,8,1493908650
encode,Myers_synthetic_blobs_noise,zcurve_reorder(tile_size=4)->bitswap1->lz4,1.36,2.91,0.68,0,8,1493908649
encode,Myers_synthetic_blobs_noise,raster_reorder(tile_size=4)->bitswap1->lz4,1.14,1.09,0.65,0,8,1493908650
encode,Myers_synthetic_blobs_noise,frame_shuffle->bitswap1->lz4,1.43,3.19,0.68,0,8,1493908650
encode,Myers_synthetic_blobs_noise,rmestbkrd->bitswap1->lz4,3.15,3.00,0.55,0,8,1493908652
encode,Myers_synthetic_blobs_noise,quantiser->lz4,1.13,0.51,0.61,0,8,1493908654
encode,Myers_synthetic_blobs_noise,raster_reorder(tile_size=16)->bitswap1->lz4,1.42,3.61,0.55,0,8,1493908654
encode,Myers_synthetic_blobs_noise,quantiser->hevc,4.37,16.93,1.10,0,8,1493908654
decode,Myers_synthetic_blobs_noise,lz4,3.54,0.44,1.52,0,8,1493908683
